data_path, num_vehicle, fheu1, fheu2, fheu3, fheu4, fheu5, fheu6, carbon_heu1, reject_heu1, carbon_heu2, reject_heu2, carbon_heu3, reject_heu3, carbon_heu4, reject_heu4, carbon_heu5, reject_heu5, carbon_heu6, reject_heu6
00C1_2_1.csv,50,  0.06812003652201126,0.1950870657394474,0.1097933251699013,0.22929210859842813,0.16712013388436084,0.18756550653864124,  6738.850381436808,0, 19299.20496955199,0, 10861.426813259724,0, 18253.449464448247,18, 16532.545128752143,0, 18555.126359538706,0
0C1_2_10.csv,50,  0.0752508955008066,0.19663145838378399,0.07772621167945,0.19676589190770502,0.041015422942404636,0.2038450373083672,  7444.278537419956,0, 19451.985729688735,0, 7689.151943634848,0, 19465.28471557023,0, 4057.496335177461,0, 20165.59704831662,0
00C1_2_2.csv,50,  0.16613980046511037,0.18868953567215938,0.1741116980792458,0.18770246397380105,0.14597704497699865,0.1885770569491726,  16435.56455484837,0, 18666.322191806175,0, 17224.19339330228,0, 18568.6750261468,0, 14440.941541574226,0, 18655.19510902697,0
00C1_2_3.csv,50,  0.03731762791963259,0.188517756676576,0.05131078693602688,0.18615835497169586,0.03670548620977889,0.186919621991974,  3691.687849569404,0, 18649.32876360189,0, 5075.976669565333,0, 18415.92232563328,0, 3631.1310500496616,0, 18491.23151235574,0
00C1_2_4.csv,50,  0.0419248197697861,0.19033161607694327,0.039357389284287565,0.1933348775746523,0.022897399037221475,0.19099828700969798,  4147.459427829309,0, 18828.766822301222,0, 3893.4735113519487,0, 19125.867806427257,0, 2265.1506680568486,0, 18894.717985848165,0
00C1_2_5.csv,50,  0.0619128563595276,0.18866195431359067,0.11041891910011681,0.18849241295938474,0.14243383960120362,0.21270409468451762,  6124.798179745989,0, 18663.593675231587,0, 10923.314388641384,0, 18646.82160818945,0, 14090.426008740204,0, 17842.88601959158,13
00C1_2_6.csv,50,  0.056337284383972105,0.18984427348608385,0.11624753586490634,0.18508893191997255,0.09165398971185568,0.18981328104059625,  5573.228520471661,0, 18780.555914439446,0, 11499.916785147134,0, 18310.128460744578,0, 9066.972877067798,0, 18777.489952297336,0
00C1_2_7.csv,50,  0.0902608431010725,0.18520291453942686,0.18398675051346491,0.21725527572629547,0.0691737197424462,0.2192246179963302,  8929.154299028132,0, 18321.404318154582,0, 18201.0939391724,0, 18047.03180991745,14, 6843.0871660082175,0, 18241.851184438998,14
00C1_2_8.csv,50,  0.0834160290546729,0.1907689526681928,0.1115589723281977,0.18756805148629954,0.07130728444202897,0.1895133674705105,  8252.023456144048,0, 18872.030831030956,0, 11036.095422286728,0, 18555.378121316495,0, 7054.1524270339905,0, 18747.820668788987,0
00C1_2_9.csv,50,  0.08540838461670022,0.1911705078751906,0.08720230868159773,0.19288508962171552,0.05806206644659908,0.1960320672965992,  8449.11944617317,0, 18911.755126524702,0, 8626.585379637503,0, 19081.37203289322,0, 5743.854504456174,0, 19392.690299698766,0
00C2_2_1.csv,50,  0.14547049225645411,0.1561296582452343,0.15675163560230024,0.15828927169498577,0.16109288716975415,0.15906137804563006,  13375.356700880411,0, 14355.419014703386,0, 14412.607031885327,0, 14553.985746542867,0, 14811.765564604022,0, 14624.977448644735,0
0C2_2_10.csv,50,  0.09555925711614432,0.17011581058563727,0.07940816174952316,0.16989021050683814,0.11852263750622116,0.1707511202770796,  8786.24338292818,0, 15641.38274194473,0, 7301.222893290629,0, 15620.639830589447,0, 10897.622804356191,0, 15699.796607236303,0
00C2_2_2.csv,50,  0.03626185808223941,0.1643849803928578,0.047267599511469124,0.1622747817269871,0.033679853985470375,0.1658409734760618,  3334.1145614026527,0, 15114.458711980853,0, 4346.0429263255655,0, 14920.435447001557,0, 3096.710911619594,0, 15248.330719559794,0
00C2_2_3.csv,50,  0.022781989552994163,0.17127882551262566,0.03615222743690225,0.16969458542515076,0.029480534720794805,0.17143512544876413,  2094.701350771765,0, 15748.316727357353,0, 3324.0345172370826,0, 15602.652985239432,0, 2710.6024150119415,0, 15762.687802657567,0
00C2_2_4.csv,50,  0.021850733485503093,0.18014014933300979,0.029419340844524456,0.18283227434634544,0.021240675648215395,0.17812187198013846,  2009.0765488662803,0, 16563.075549584322,0, 2704.975913648472,0, 16810.60432176478,0, 1952.9844778536549,0, 16377.50403540829,0
00C2_2_5.csv,50,  0.13687781126429863,0.15784420242255784,0.057014595507649646,0.15898605219137332,0.07572219242313553,0.15759356057256987,  12585.29837699476,0, 14513.063631115978,0, 5242.2353168836125,0, 14618.051575542539,0, 6962.314611863879,0, 14490.018241664437,0
00C2_2_6.csv,50,  0.11509973364127668,0.16294282108378386,0.057287866354951776,0.15942910223800955,0.0703448303789834,0.15849534955606193,  10582.90220751004,0, 14981.858657638877,0, 5267.361340738499,0, 14658.788032250572,0, 6467.890386478615,0, 14572.933677888206,0
00C2_2_7.csv,50,  0.09199435514045813,0.16572170546779125,0.11049320499551912,0.1639616590856599,0.14034670888137357,0.1607366580410875,  8458.466699225093,0, 15237.3645632701,0, 10159.352641999463,0, 15075.536224024507,0, 12904.24789223676,0, 14779.011900343641,0
00C2_2_8.csv,50,  0.09865056075990457,0.16045403982816808,0.08463612514353164,0.1690944039452189,0.09317473729557676,0.1678343380341079,  9070.474832651553,0, 14753.026428311976,0, 7781.910585546008,0, 15547.469000811863,0, 8566.997523058648,0, 15431.611614435405,0
00C2_2_9.csv,50,  0.11359879494492105,0.15924237516499204,0.06920909116435839,0.1621509722131045,0.10770148952170493,0.16370675597445347,  10444.89765319452,0, 14641.619318729498,0, 6363.464279993688,0, 14909.051719721501,0, 9902.666975439648,0, 15052.099030792633,0
00R1_2_1.csv,50,  0.186015530510396,0.33040941512615396,0.2711630199838341,0.19029009290024698,0.2764479550081683,0.18735171201873027,  18694.485771910517,0, 17206.077150642064,64, 16751.816262356773,42, 19124.077567600645,0, 17282.95010019709,42, 18828.771474441408,0
0R1_2_10.csv,50,  0.14788709814441786,0.18918507339561333,0.3360620038885087,0.3140517906072078,0.13963758908049226,0.22061228348794495,  14862.593701311635,0, 19013.023553183804,0, 16524.165058625964,69, 17562.13445718408,56, 14033.521368492708,0, 18671.459538587296,14
00R1_2_2.csv,50,  0.35348487906731424,0.1918102866140383,0.08652227992369406,0.18601734514379167,0.27446387403835637,0.1823905904745996,  16775.163006526807,75, 19276.856422543788,0, 8695.454226583299,0, 18694.668141834703,0, 17083.55076317025,42, 18330.18076072524,0
00R1_2_3.csv,50,  0.33991303059512484,0.1892078966805375,0.09315771857175739,0.1928882005097547,0.15583002449469338,0.18768118550445334,  15911.195703254585,73, 19015.317284111068,0, 9362.313133773698,0, 19385.186334199676,0, 15660.854595093617,0, 18861.88342683684,0
00R1_2_4.csv,50,  0.05136910010627645,0.18703823387393273,0.04752652386589496,0.19642019972455332,0.043191020305629775,0.19107454991958422,  5162.573836806394,0, 18797.267047355974,0, 4776.396474861454,0, 19740.15083036986,0, 4340.68011613024,0, 19202.915181569955,0
00R1_2_5.csv,50,  0.3848895891509817,0.19196958678294465,0.12090788471018103,0.1864985274660486,0.4449319097775987,0.18948413012760837,  15681.340760813951,92, 19292.866025252282,0, 12151.193635415037,0, 18743.026771097775,0, 12465.606892556345,129, 19043.07863410062,0
00R1_2_6.csv,50,  0.3603447238709829,0.19609827057575852,0.1183347313176466,0.19263704360437897,0.2604954209265271,0.19158098901868806,  15964.58066317761,81, 19707.797080792094,0, 11892.59275755452,0, 19359.945166533827,0, 16679.722846498586,38, 19253.81210671678,0
00R1_2_7.csv,50,  0.3280665247136731,0.18571580902768492,0.09541768145299416,0.18744593940582563,0.1473177032703571,0.18883985520286195,  15720.622627177114,69, 18664.363883814913,0, 9589.438491599481,0, 18838.241288830264,0, 14805.369746179926,0, 18978.329264083924,0
00R1_2_8.csv,50,  0.07411828555894881,0.1904755206788041,0.07572292624668747,0.1977467355038546,0.04623042926729861,0.19094501118943835,  7448.857797079101,0, 19142.71298453836,0, 7610.123538835446,0, 19873.467141024314,0, 4646.139490586931,0, 19189.896591450197,0
00R1_2_9.csv,50,  0.3794669248990821,0.2169287817990592,0.4149900908601618,0.20384079014782305,0.2306520832942665,0.20836548432772142,  16386.360173372177,87, 19801.263083537688,8, 13206.451117418232,114, 19485.92118845041,4, 18180.4613901131,20, 18940.65514236573,8
00R2_2_1.csv,50,  0.17543943871221648,0.18527421090216661,0.15319505176718187,0.18261354049284093,0.10097536532727766,0.17963135610875183,  12381.613887654554,21, 18619.983450354583,0, 15396.040899007727,0, 18352.5871476136,0, 10147.98347882442,0, 18052.87882011752,0
0R2_2_10.csv,50,  0.1296505735763786,0.154405902884926,0.14046435877415667,0.18517740596116816,0.1403942779548643,0.18398304357546877,  12779.831342957474,1, 15517.730947846441,0, 14116.611389161666,0, 18610.25459283833,0, 14109.568295095542,0, 18490.22165491805,0
00R2_2_2.csv,50,  0.17233551667636568,0.1842605112262572,0.08798841839331369,0.1884386039337628,0.15660804318070726,0.18275920719387773,  12569.66896815099,19, 18518.107041883304,0, 8842.800551294733,0, 18938.00367341656,0, 12989.056198311127,11, 18367.226592301373,0
00R2_2_3.csv,50,  0.1911145441089683,0.184103027952324,0.21270398213529149,0.18624781010893166,0.04351992611759977,0.18139252277846946,  13206.95866688585,24, 18502.280036386608,0, 13876.694500042659,30, 18717.82977785461,0, 4373.735017542506,0, 18229.87535991535,0
00R2_2_4.csv,50,  0.025755363549733356,0.18903761274703734,0.04389279870716463,0.1865633260919475,0.04065075635381091,0.18613463907545316,  2588.403646242666,0, 18998.203817492078,0, 4411.208562365508,0, 18749.53900685886,0, 4085.384613793026,0, 18706.4561346467,0
00R2_2_5.csv,50,  0.14311755874846407,0.18791430509976118,0.1677248341982413,0.18246875052673928,0.14400520483809234,0.1824745993699451,  12383.264944669674,8, 18885.31185211766,0, 16606.279175127296,1, 18338.035814433104,0, 12972.471011455451,6, 18338.623620815684,0
00R2_2_6.csv,50,  0.14341946238210468,0.18547193908055146,0.06383321734977064,0.18412123208943582,0.17861721202889025,0.18942758658748154,  12663.605134494279,7, 18639.855052512634,0, 6415.21259136944,0, 18504.10954482224,0, 17950.95774922833,0, 19037.396031129283,0
00R2_2_7.csv,50,  0.1882782120234944,0.18781784872061263,0.05735956918510141,0.1839590222558095,0.13377958089801517,0.18242558364460645,  12921.908436559297,24, 18875.618024926705,0, 5764.613562488892,0, 18487.80752198323,0, 13444.793909454373,0, 18333.697560193606,0
00R2_2_8.csv,50,  0.03004363496853194,0.19046375328914608,0.1317820515858229,0.1866744915716874,0.045279388304298764,0.1855769053588754,  3019.373193811385,0, 19141.530366625062,0, 13244.043019443792,0, 18760.711092725145,0, 4550.560257484613,0, 18650.404121137566,0
00R2_2_9.csv,50,  0.13458893966283902,0.1826832970814399,0.1544718034486207,0.18243561280592566,0.08137585343515354,0.18523137411374624,  12526.138153035243,4, 18359.597656625847,0, 15524.353927911445,0, 18334.70548686012,0, 8178.240440711655,0, 18615.678370400015,0
0RC1_2_1.csv,50,  0.12786561320738377,0.18836879152210717,0.12550377276232788,0.19807512863941473,0.3573313041573413,0.1939076957700824,  12861.213561352397,0, 18196.229557076855,3, 12623.650595049357,0, 17921.487448096083,8, 15674.860591851217,81, 17502.311073849534,8
RC1_2_10.csv,50,  0.05626122138808221,0.2156866637657685,0.39232530185960135,0.18229683795183876,0.09989655316376025,0.18034164637875075,  5658.969329940755,0, 18191.671918910717,14, 11938.643336413721,110, 18336.114813411452,0, 10047.978280120757,0, 18139.454149577952,0
0RC1_2_2.csv,50,  0.22072569676158013,0.1867590951533199,0.07910317736931093,0.19946489952338503,0.26126689749407456,0.17749264331546077,  17447.474468836932,19, 18534.737207941893,1, 7956.500829337098,0, 18311.484472704957,7, 16270.884490154645,40, 17852.890499548834,0
0RC1_2_3.csv,50,  0.19227698971749857,0.18095070655580314,0.1636905677705022,0.18584156303946223,0.09387906561924014,0.17491207122040775,  18589.331114017714,3, 18200.715757075828,0, 16464.624829671448,0, 18692.65685176439,0, 9442.716314283784,0, 17593.326665360557,0
0RC1_2_4.csv,50,  0.11433237155822124,0.18505272253619015,0.1360885149793091,0.18740163808967994,0.04846692053406902,0.18252133705763715,  11499.988235314404,0, 18613.312249850405,0, 13688.304544846362,0, 18849.57518101093,0, 4874.98866985265,0, 18358.69579411126,0
0RC1_2_5.csv,50,  0.09012697347866887,0.18242621369828385,0.3724019739881873,0.18871340676906104,0.16516412098103292,0.1859404985040373,  9065.316502784091,0, 18098.919380682422,1, 15689.475090595617,87, 18731.309362292042,1, 16612.840460592597,0, 18452.399618789164,1
0RC1_2_6.csv,50,  0.07348262237524003,0.273284773634071,0.16730382187740134,0.1845039376417062,0.1640351431903764,0.18352170982014732,  7391.16386110288,0, 16729.06292014131,43, 16828.059779495627,0, 18558.11336134428,0, 16499.283546364943,0, 18209.10858030772,1
0RC1_2_7.csv,50,  0.11172260869643696,0.29363670050423063,0.4638190604246053,0.18118270508031922,0.1959564202885497,0.1932061156390035,  11237.488281902732,0, 16774.46941553823,51, 11123.086330003538,142, 18224.051058060002,0, 17708.379639896695,8, 18182.369078533666,5
0RC1_2_8.csv,50,  0.05932101822923551,0.18584545080889595,0.36721774294021303,0.25799599408957813,0.3961021027787926,0.18687905107961456,  5966.7354262453055,0, 18693.047898518165,0, 15668.442340110365,85, 17192.927192815372,35, 13569.571157993812,105, 18797.0113761517,0
0RC1_2_9.csv,50,  0.050999484792700445,0.19937338898248408,0.21375180358538615,0.20335948525172595,0.09990862731622772,0.19525590475031965,  5129.723691811048,0, 18552.488532967476,6, 17997.056264497875,14, 18703.2168355252,7, 10049.192744663344,0, 18638.753266691452,4
0RC2_2_1.csv,50,  0.14403618721619638,0.2702760622701087,0.17247387227608102,0.18279482698770258,0.24225952509961707,0.18133402518568859,  14487.711886587687,0, 15425.601031850969,47, 17348.08326847331,0, 18386.204459726832,0, 16110.509897120273,33, 18239.271414358027,0
RC2_2_10.csv,50,  0.05533833670312487,0.18353575029789743,0.046889315513708625,0.18111161479716048,0.05945395602230612,0.18114980352648066,  5566.14205036179,0, 18460.729366666,0, 4716.307109006353,0, 18216.900524848556,0, 5980.106819101984,0, 18220.741693643693,0
0RC2_2_2.csv,50,  0.057204648802497524,0.17848125512873383,0.30681771030340255,0.18102163080045308,0.07535020363028204,0.1808323049155771,  5753.862876001106,0, 17952.328865664975,0, 11845.052379773164,76, 18207.84958949754,0, 7579.0123432848495,0, 18188.80646619798,0
0RC2_2_3.csv,50,  0.03031986606570517,0.17426131662770242,0.042684069373911816,0.18188240273657746,0.1471258510242079,0.17816139722418756,  3049.688362970423,0, 17527.87127369681,0, 4293.327331055727,0, 18294.429330683768,0, 14798.48211691668,0, 17920.156331420094,0
0RC2_2_4.csv,50,  0.025569623435668914,0.18537262116128037,0.021605310885036588,0.18103546980835958,0.021153481197108463,0.1830482228671276,  2571.8907487357883,0, 18645.488879923694,0, 2173.14499482509,0, 18209.241569965918,0, 2127.6982326813236,0, 18411.691988696526,0
0RC2_2_5.csv,50,  0.0961835573996626,0.17400443052802247,0.2089037264077473,0.2368528397573878,0.09520908726886838,0.1792640631855663,  9674.51093204645,0, 17502.032684993785,0, 11504.413085671233,38, 16817.727464761236,28, 9576.494990567513,0, 18031.066700990108,0
0RC2_2_6.csv,50,  0.17393986942181489,0.1815173234861754,0.1882707880201364,0.17888045969630692,0.17874438714136803,0.1785448124064599,  17495.5388814303,0, 18257.70826011241,0, 16685.12074145888,9, 17992.482391460046,0, 17978.795692237247,0, 17958.721700311515,0
0RC2_2_7.csv,50,  0.125742179409824,0.18185359515802235,0.08519543254642434,0.1804142611162714,0.11104625817679932,0.18319596119709405,  12647.630449609003,0, 18291.531753996114,0, 8569.283210289115,0, 18146.758018253262,0, 11169.45835378372,0, 18426.552076293454,0
0RC2_2_8.csv,50,  0.06603355460430242,0.2063774147092902,0.0500255820055163,0.22454915035090875,0.07402468690572923,0.1813129391454598,  6641.90806799428,0, 15253.6436306757,22, 5031.764815927378,0, 17081.426464581506,22, 7445.686789635267,0, 16735.89925191245,6
0RC2_2_9.csv,50,  0.06581519345603583,0.1836240433217533,0.07471554940860668,0.18152737625318982,0.07453989352441724,0.18072110670533878,  6619.944466593457,0, 18469.610217485104,0, 7515.1763886616,0, 18258.719405956956,0, 7497.508246436337,0, 18177.621723923326,0
